SCD	speaker	tmin	tmax	text	string	conv
3030-1	A:	8010.262000	8013.75000	but then (uh) (ppo) it all depends on how you see it [lah]	[lah]	3030
3030-1	A:	8143.353000	8144.44000	I think is bullshit [lah]	[lah]	3030
3030-1	A:	8155.203000	8158.29000	European food on Europe [ah] then of course that one will be naturally cheaper [lah]	[lah]	3030
3030-1	A:	8278.740000	8281.71500	(uh) they keep all lock all your certain amount of money inside [lah]	[lah]	3030
3030-1	A:	8286.352000	8288.40200	once you put in you cannot take out [lah] it's a one way [lah]	[lah]	3030
3030-1	A:	8290.590000	8294.72700	(uh) fortunately only yes [lah] this only Singapore got this kind of (uh) trend [lah]	[lah]	3030
3030-1	A:	8302.690000	8306.47700	again (ppc) I I I think that (uh) it's not very conducive [lah]	[lah]	3030
3030-1	A:	8342.053000	8342.75300	very bad [lah]	[lah]	3030
3030-1	A:	8374.465000	8377.52800	not (uh) rather (uh) not put in the C_P_F if they got a choice [lah]	[lah]	3030
3030-1	A:	8456.628000	8457.70500	so you must eat the shark [lah]	[lah]	3030
3031-1	A:	  76.790000	  78.74000	but then you don't have the banner [lah]	[lah]	3031
3031-2	B:	1473.484000	1476.13400	I it's not something we use [lah]	[lah]	3031
3031-2	B:	1918.415000	1920.09000	okay [lah]	[lah]	3031
3031-1	A:	2348.779000	2351.31400	resort maybe one or two weeks [lah]	[lah]	3031
3031-2	B:	2460.972000	2462.77900	but the ring very small [lah]	[lah]	3031
3031-2	B:	2978.219000	2979.34400	anything [lah]	[lah]	3031
3031-2	B:	3065.994000	3068.54900	everything is political [lah]	[lah]	3031
3031-2	B:	4166.206000	4167.71800	[oh] my god staycay [lah]	[lah]	3031
3031-2	B:	4237.348000	4238.82300	no [lah]	[lah]	3031
3031-2	B:	4364.994000	4366.68100	I don't know don't have [lah]	[lah]	3031
3031-2	B:	4480.834000	4483.35900	okay [lah] got a lot [lah]	[lah]	3031
3031-2	B:	5586.495000	5588.24500	as in have a bit of time [lah]	[lah]	3031
3031-2	B:	5708.108000	5713.74500	what is the one thing you would have done differently I would have done differently right I would have not been the sperm to reach the egg [lah]	[lah]	3031
3031-1	A:	5887.270000	5888.18500	whatever [lah]	[lah]	3031
3031-2	B:	6466.293000	6467.78000	hanging out with friends [lah]	[lah]	3031
3031-1	A:	6645.253000	6648.66600	if be may she didn't go and let add on it then is okay [lah]	[lah]	3031
3031-2	B:	7150.530000	7151.90500	don't ask you to [lah]	[lah]	3031
3031-2	B:	7341.469000	7343.19400	between twelve to eight [lah]	[lah]	3031
3031-1	A:	7411.821000	7416.94100	then dinner will be like eight then is like damn bad like I cannot I cannot really make it consistent [lah]	[lah]	3031
3031-2	B:	7870.582000	7872.14400	very long from now [lah]	[lah]	3031
3031-2	B:	7996.314000	7997.36400	okay one side can [lah]	[lah]	3031
3031-2	B:	8042.488000	8044.12600	is like that [meh] it's like that [lah]	[lah]	3031
3031-2	B:	8270.375000	8272.42500	okay is not very expensive [lah]	[lah]	3031
3032-1	A:	2023.652000	2025.66400	everyone like the poor also [lah]	[lah]	3032
3032-2	B:	2965.487000	2966.46200	I think safe [lah]	[lah]	3032
3032-2	B:	3182.580000	3185.65500	see the questions then you just redo ya but a bit waste of time [lah]	[lah]	3032
3032-2	B:	3975.301000	3976.42600	there's a risk [lah]	[lah]	3032
3032-1	A:	4107.242000	4108.59200	(uh) Somerset [lah]	[lah]	3032
3032-2	B:	4372.839000	4374.88200	I I_T [lah] I_S I_S [lah]	[lah]	3032
3032-1	A:	5135.668000	5138.10700	like you have to go for those like very reliable kind [lah]	[lah]	3032
3032-1	A:	6504.185000	6506.24700	really centralised now is like ten minutes [lah]	[lah]	3032
3032-2	B:	6946.868000	6948.33000	I think should be fun [lah]	[lah]	3032
3032-1	A:	7013.433000	7014.59500	actually okay [lah]	[lah]	3032
3032-2	B:	7972.414000	7973.20200	okay [lah]	[lah]	3032
3033-1	A:	2521.412000	2522.97500	I give you the point [lah]	[lah]	3033
3033-2	B:	2880.974000	2882.43700	alright sorry [lah]	[lah]	3033
3033-1	A:	4086.821000	4089.17100	#heng# #heng# is (uh) #heng# [ah] is lucky [lah]	[lah]	3033
3033-2	B:	4089.268000	4090.24300	~ky [lah]	[lah]	3033
3034-2	B:	 361.788000	 363.69900	on my left side [lah]	[lah]	3034
3034-2	B:	 363.699000	 365.31700	so it's on your left also [lah]	[lah]	3034
3034-2	B:	 729.749000	 730.32900	okay [lah]	[lah]	3034
3034-2	B:	1327.296000	1328.88400	just leaving for his job [lah]	[lah]	3034
3034-2	B:	1572.647000	1577.52200	like cause my okay there's my older older cousins so like those I don't really see [lah]	[lah]	3034
3034-2	B:	1673.763000	1675.73800	ya I guess can talk [lah]	[lah]	3034
3034-2	B:	1868.171000	1872.85900	ya then like the #bee hoon# quite good when you're hungry right actually feels good luncheon meat [lah]	[lah]	3034
3034-1	A:	2109.725000	2111.47500	help [lah]	[lah]	3034
3034-2	B:	2267.761000	2268.57300	okay [lah]	[lah]	3034
3034-2	B:	2269.136000	2270.53600	I don't want to hear already [lah]	[lah]	3034
3034-2	B:	2282.885000	2283.74800	help [lah]	[lah]	3034
3034-2	B:	2321.484000	2322.48400	help [lah]	[lah]	3034
3034-2	B:	2704.002000	2709.93500	are you just want to like why [ah] like I you just want to find that someone who can relate to you [lah]	[lah]	3034
3034-2	B:	2724.449000	2727.66200	as in of course someone there will last last [lah] last with you [lah]	[lah]	3034
3034-1	A:	2838.133000	2840.00800	similar to what I just said [lah]	[lah]	3034
3034-1	A:	2886.171000	2888.23400	future family that you all will create [lah]	[lah]	3034
3034-2	B:	3141.577000	3142.61400	ya [lah] see [lah]	[lah]	3034
3034-2	B:	3506.494000	3511.04400	ya so like ya [lor] at least one hour conversation is like the minimal [lah]	[lah]	3034
3034-1	A:	3521.815000	3522.69000	okay [lah] not bad [lah]	[lah]	3034
3034-2	B:	3628.766000	3629.79100	help [lah]	[lah]	3034
3034-2	B:	3701.834000	3705.03400	air ticket wise also like as in you can try to save here and there [lah]	[lah]	3034
3034-2	B:	3750.182000	3754.49500	of course it will be I I like to travel with people [lah] so I am not the travel solo kind [lah]	[lah]	3034
3034-2	B:	3830.082000	3831.69500	is the most meaningful [lah]	[lah]	3034
3034-2	B:	4042.918000	4045.84300	keeping the clothes at ten fifteen [lah]	[lah]	3034
3034-2	B:	4094.706000	4098.99300	I don't want I I find that you have to make a lot of effort to make new friends so called [lah]	[lah]	3034
3034-2	B:	4186.593000	4187.30600	no [lah]	[lah]	3034
3034-2	B:	4202.756000	4206.31900	base on her language or what that she's a bad person [lah]	[lah]	3034
3034-2	B:	4206.319000	4210.20800	like maybe like when she people need help she will help so that one I didn't know [lah]	[lah]	3034
3034-1	A:	4562.109000	4564.09600	more problems will occur also [lah]	[lah]	3034
3034-1	A:	4618.895000	4623.34500	is not like really out of their heart that they want to spend time with their family [lah]	[lah]	3034
3034-2	B:	4942.722000	4943.66000	significance [lah]	[lah]	3034
3034-2	B:	5048.498000	5053.74800	okay [lah] but actually is not even that crazy okay but the the the most recent one in my mind [lah]	[lah]	3034
3034-2	B:	5100.824000	5104.43600	like cause cause Korea is actually quite quite nuts [lah]	[lah]	3034
3034-1	A:	5108.149000	5109.63600	they drink a lot also [lah]	[lah]	3034
3034-1	A:	5459.834000	5461.25900	it will never work out [lah]	[lah]	3034
3034-2	B:	5503.455000	5507.76800	end up [eh] [eh] like [eh] we don't wait we don't go together then we break up [lah]	[lah]	3034
3034-1	A:	5628.491000	5629.72000	fund it [lah]	[lah]	3034
3034-2	B:	5829.590000	5836.79000	(uh) when I was playing like because because I had to stand in and play for like my roommate who is actually supposed to play softball [lah]	[lah]	3034
3034-1	A:	5858.964000	5859.96400	then you win [lah]	[lah]	3034
3034-2	B:	5898.498000	5900.82300	(ppb) <mandarin>没有:mei you</mandarin> possession how do you come carry us [lah]	[lah]	3034
3034-2	B:	6002.471000	6006.03400	or like make more friends in j_c [lah] as in like open up myself more [lah]	[lah]	3034
3034-2	B:	6163.311000	6166.41100	but then you are able to know what the person is thinking of [lah]	[lah]	3034
3034-2	B:	6313.395000	6316.39500	(uh) this endless cycle of like being tired [lah]	[lah]	3034
3034-1	A:	6705.163000	6706.17600	come deal with it [lah]	[lah]	3034
3034-1	A:	6724.726000	6726.16300	really just deal with it [lah]	[lah]	3034
3034-2	B:	6726.728000	6728.22700	[orh] just deal with it [lah]	[lah]	3034
3034-2	B:	6729.165000	6732.17700	you see someone suffering you say [orh] just deal with [lah]	[lah]	3034
3034-1	A:	6735.001000	6738.32600	once you have comforted them right then knock them out of their senses [lah]	[lah]	3034
3034-1	A:	7096.623000	7099.59800	!aiya! is okay [lah] next year you then study [lah]	[lah]	3034
3034-2	B:	7185.741000	7187.16600	the one m_r_t there [lah]	[lah]	3034
3034-2	B:	7203.553000	7205.16600	unless you have better choices [lah]	[lah]	3034
3034-2	B:	7338.653000	7342.72800	but then apparently there are [lah] because they probably don't know how bad the food tasted [lah]	[lah]	3034
3034-2	B:	7545.891000	7547.19900	ya [lah] go home and study [lah]	[lah]	3034
3034-2	B:	7550.853000	7553.27800	no [lah] don't want home again [lah]	[lah]	3034
3034-1	A:	8114.292000	8115.37900	[oh] ya [lah]	[lah]	3034
3035-2	B:	 485.776000	 486.81400	but it isn't [lah]	[lah]	3035
3035-2	B:	 602.539000	 606.36400	so like they are next to the net on the left there's like a sign that says beach volleyball lessons [lah]	[lah]	3035
3035-2	B:	 627.051000	 628.81400	very arguably dark dark grey [lah]	[lah]	3035
3035-2	B:	 630.289000	 633.86400	mine mine like (ppo) I think like with it's supposed to be black [lah]	[lah]	3035
3035-2	B:	 759.216000	 760.27900	like a bucket head [lah]	[lah]	3035
3035-2	B:	 806.003000	 807.05300	bright pink [lah]	[lah]	3035
3035-2	B:	 943.244000	 944.33100	is worried [lah]	[lah]	3035
3035-2	B:	1015.070000	1017.20800	I I guess it's a vending machine [lah]	[lah]	3035
3035-2	B:	1018.123000	1021.11200	ya but there is no way there is no place to put money in [lah]	[lah]	3035
3035-2	B:	1311.935000	1318.32300	because I I (uh) like I mean up until recently it wasn't like immediately obvious where the tray return station were [lah]	[lah]	3035
3035-2	B:	1376.847000	1377.62200	that's true [lah]	[lah]	3035
3035-2	B:	1629.356000	1633.53100	it's not really exactly the same what I mean they they got shuffle around [lah]	[lah]	3035
3035-2	B:	1672.689000	1673.82700	[orh] that's why [lah]	[lah]	3035
3035-2	B:	1707.253000	1708.62800	no but I'm not that stun [lah]	[lah]	3035
3035-2	B:	1917.937000	1921.01100	and the price is I would say is reasonable [lah]	[lah]	3035
3035-2	B:	1942.336000	1945.34800	which means like is is basically twenty five percent off [lah]	[lah]	3035
3035-1	A:	2084.412000	2085.67500	it's amazing [lah]	[lah]	3035
3035-2	B:	2316.858000	2321.39500	we would have to like put both our hands on the shoulders so that's like you bite the guy [lah]	[lah]	3035
3035-2	B:	2332.183000	2334.45800	ya or like they'll die I cannot remember [lah]	[lah]	3035
3035-1	A:	2461.929000	2462.42900	can [lah]	[lah]	3035
3035-1	A:	2551.903000	2556.22600	and in #Berlin# his friends like help him pay for don't know what whatever [lah]	[lah]	3035
3035-2	B:	2633.221000	2635.00800	that's probably the best we got [lah]	[lah]	3035
3035-1	A:	2639.649000	2641.28700	our parents quite power [lah]	[lah]	3035
3035-1	A:	2643.181000	2643.84400	okay [lah]	[lah]	3035
3035-1	A:	2651.295000	2652.04500	okay [lah]	[lah]	3035
3035-1	A:	2819.867000	2822.00500	(uh) thriller [lah]	[lah]	3035
3035-1	A:	3112.003000	3113.56500	(ppb) it's okay [lah]	[lah]	3035
3035-2	B:	3119.191000	3122.09100	I mean but I like ya [lah]	[lah]	3035
3035-1	A:	3174.602000	3177.17700	(ppl) I don't know cause I feel like you need to wake up [lah]	[lah]	3035
3035-2	B:	3375.250000	3376.12500	cannot [lah]	[lah]	3035
3035-2	B:	3389.375000	3390.83800	I think it goes for all of us [lah]	[lah]	3035
3035-2	B:	3453.025000	3455.52500	one time I don't know who was who was in the cab [lah]	[lah]	3035
3035-1	A:	3578.443000	3581.44300	I think [eh] wait not from your kidney also [lah]	[lah]	3035
3035-1	A:	3725.282000	3726.84400	is that where I went to [lah]	[lah]	3035
3035-2	B:	3894.490000	3895.51500	ya little bit [lah]	[lah]	3035
3035-1	A:	3982.182000	3984.15700	that should change in Singapore [lah]	[lah]	3035
3035-1	A:	4014.333000	4016.04500	before they I don't know [lah]	[lah]	3035
3035-2	B:	4039.358000	4042.35800	is a bit in~ intangible but is definitely there [lah]	[lah]	3035
3035-2	B:	4062.339000	4064.23900	I think like that's fine [lah]	[lah]	3035
3035-2	B:	4089.351000	4094.97500	like there are nuances and something that is inexpressible in English like there there is that in Singlish as well [lah]	[lah]	3035
3035-2	B:	4182.785000	4184.07300	ya is nice [lah]	[lah]	3035
3035-1	A:	4216.572000	4217.84700	(ppl) never mind [lah]	[lah]	3035
3035-2	B:	4258.637000	4260.48700	ya so she from m_j [lah]	[lah]	3035
3035-2	B:	4263.300000	4264.93800	ya even though like beyond my batch [lah]	[lah]	3035
3035-2	B:	4323.630000	4324.60500	think it's nice [lah]	[lah]	3035
3035-1	A:	4403.572000	4407.92200	can people not keep to their time okay it's particularly with punctuality [lah]	[lah]	3035
3035-2	B:	4489.458000	4490.80800	don't know [lah] never mind [lah]	[lah]	3035
3035-2	B:	4526.430000	4528.46200	could have said I could have said this [lah]	[lah]	3035
3035-2	B:	4536.668000	4539.29700	preserve for the next generation ou~ our food [lah]	[lah]	3035
3035-2	B:	4578.110000	4579.92300	so maybe can think about that [lah]	[lah]	3035
3035-2	B:	4579.923000	4582.51000	ya let's not talk about it too much [lah]	[lah]	3035
3035-2	B:	4592.318000	4594.46800	ya and I think diversity is is cool [lah]	[lah]	3035
3035-2	B:	4862.991000	4865.24100	I think my favourite acronym is n_y_p_g_f [lah]	[lah]	3035
3035-2	B:	5058.180000	5059.14300	get a friend [lah]	[lah]	3035
3035-1	A:	5173.975000	5175.21200	we see how [lah]	[lah]	3035
3035-1	A:	5341.092000	5343.41700	I never is I never try before [lah]	[lah]	3035
3035-2	B:	5344.990000	5347.99000	ya I I I know how to open already so at least we have that [lah]	[lah]	3035
3035-2	B:	5372.440000	5373.51400	there's three hundred [lah]	[lah]	3035
3035-1	A:	5379.230000	5382.70500	forty plus years would be sixty plus should be still alive [lah]	[lah]	3035
3035-2	B:	5455.562000	5459.64900	ya tell us [lah] we (ppo) we actually we probably have something of the like [lah]	[lah]	3035
3035-1	A:	5596.217000	5597.13000	very poor thing [lah]	[lah]	3035
3035-1	A:	5770.840000	5772.30300	but I never say it [lah]	[lah]	3035
3035-1	A:	5840.170000	5843.21900	but your father sometimes a bit cock up [ah] but okay [lah]	[lah]	3035
3035-2	B:	6074.509000	6075.53400	I guess I don't know [lah]	[lah]	3035
3035-2	B:	6082.177000	6082.77700	[orh] never mind [lah]	[lah]	3035
3035-2	B:	6086.114000	6088.92700	I would teach the kids not to listen to rap too much [lah]	[lah]	3035
3035-2	B:	6148.000000	6149.48800	(uh) it feels home to me [lah]	[lah]	3035
3035-2	B:	6162.075000	6164.33800	I mean both I rather I wouldn't mind both [lah]	[lah]	3035
3035-2	B:	6333.313000	6335.05000	so you're more flexible now [lah]	[lah]	3035
3035-2	B:	6701.533000	6703.58300	(uh) I was in house comm [lah]	[lah]	3035
3035-1	A:	6783.921000	6787.24600	so like we have like a an item instead of three items [lah]	[lah]	3035
3035-1	A:	6821.184000	6826.58400	I don't know what kind of Indian dance is it what kind of traditional Indian dance we did but like we learnt it [lah]	[lah]	3035
3035-1	A:	6856.372000	6862.08400	we just like ran around play have fun kind of performance and then that's like the idea behind the whole dance [lah]	[lah]	3035
3035-1	A:	7000.080000	7002.68000	(ppl) I like riding motorcycles [lah]	[lah]	3035
3035-1	A:	7173.060000	7178.77800	(ppo) pork lard (ppl) no [lah] or like just like milk (uh) whatever ingredients [lah]	[lah]	3035
3035-2	B:	7280.217000	7283.29200	but is Loreal I think that's what my sister say [lah]	[lah]	3035
3035-1	A:	7524.700000	7527.06300	or skin tint skin colour tinted [lah]	[lah]	3035
3035-2	B:	7538.448000	7541.29700	alcohol free toners but I wouldn't get a toner in the first place [lah]	[lah]	3035
3035-2	B:	8066.663000	8068.93400	this is where the usually the music playlist [lah]	[lah]	3035
3035-2	B:	8214.591000	8215.29100	okay no [lah]	[lah]	3035
3036-2	B:	 314.020000	 314.94500	ya red [lah]	[lah]	3036
3036-2	B:	 384.297000	 386.03400	I don't think the shorts different [lah]	[lah]	3036
3036-2	B:	1590.788000	1592.23800	I mean can be [lah]	[lah]	3036
3036-1	A:	1612.160000	1613.48500	so that's the one [lah]	[lah]	3036
3036-2	B:	1639.489000	1641.20000	I don't know you take for what [lah]	[lah]	3036
3036-2	B:	2061.135000	2065.11000	k I only give you one point (ppl) take [lah] take [lah]	[lah]	3036
3036-1	A:	2185.996000	2188.98300	he's younger than you so he's maybe about twenty years old [lah]	[lah]	3036
3036-2	B:	2219.525000	2221.61300	actually I not even keeping score [lah] no need [lah]	[lah]	3036
3036-2	B:	2408.483000	2409.69500	thank god [lah]	[lah]	3036
3036-2	B:	2545.373000	2546.66000	for I don't know [lah]	[lah]	3036
